Filename,Subset-type,Speaker-ID,Chapter-ID,Segment-ID,Gender,Ref_trans.,Hyp_trans.,WER
251-136532-0004.flac,dev-clean,251,136532,4,M,"THEY HAD FOUR OR FIVE SPECIES OF WHAT MIGHT LOOSELY BE CALLED BIRDS AND SOMETHING THAT COULD EASILY BE CLASSED AS A REPTILE AND A CARNIVOROUS MAMMAL THE SIZE OF A CAT WITH BIRDLIKE CLAWS AND A HERBIVORE ALMOST IDENTICAL WITH THE PIGLIKE THING IN THE BIG DARFHULVA MURAL AND ANOTHER LIKE A GAZELLE WITH A SINGLE HORN IN THE MIDDLE OF ITS FOREHEAD
",THEY HAD FOUR OR FIVE SPECIES OF WHAT MIGHT LOOSELY BE CALLED BIRDS AND SOMETHING THAT COULD EASILY BE CLASSED AS A REPTILE AND A CARNIVOROUS MAMMAL THE SIZE OF A CAT WITH BIRD LIKE CLAWS AND A HERBIVORE ALMOST IDENTICAL WITH THE PIG LIKE THING IN THE BIG ARE FULL OF A MURAL AND ANOTHER LIKE A GAZELLE WITH A SINGLE HORN IN THE MIDDLE OF ITS FOREHEAD,0.125
251-136532-0005.flac,dev-clean,251,136532,5,M,"THE DAILY NEWSCASTS FROM TERRA SHOWED A CORRESPONDING SHIFT IN INTEREST AT HOME
",THE DAILY NEWS CAST FROM TARA SHOW THE CORRESPONDING SHIFT IN INTEREST AT HOME,0.384615385
251-136532-0006.flac,dev-clean,251,136532,6,M,"TONY'S FOUND THE MARTIANS
",CODY'S FOUND THE MARTIANS,0.25
251-136532-0007.flac,dev-clean,251,136532,7,M,"IT WAS LOCKED FROM THE INSIDE AND WE HAD TO BURN IT DOWN WITH A TORCH THAT'S WHERE THEY ARE
",IT WAS LOCKED FROM THE INSIDE AND WE HAD TO BURN IT DOWN WITH A TORCH THAT'S WHERE THEY ARE,0
251-136532-0008.flac,dev-clean,251,136532,8,M,"GLORIA STANDISH WHO HAD DROPPED IN FOR LUNCH WAS ON THE MEZZANINE FAIRLY SCREAMING INTO A RADIOPHONE EXTENSION DOZEN AND A HALF OF THEM
",GLORIA STANDISH WOULD DROP IN FOR LUNCH WAS ON THE MEZZANINE FAIRLY SCREAMING INTO A RADIOPHONE EXTENSION DOESN'T AND A HALF OF THEM,0.166666667
251-136532-0009.flac,dev-clean,251,136532,9,M,"WELL OF COURSE THEY'RE DEAD WHAT A QUESTION
",WELL OF COURSE THEY'RE DEAD WHAT A QUESTION,0
251-136532-0010.flac,dev-clean,251,136532,10,M,"MARTHA REMEMBERED THE CLOSED DOOR ON THE FIRST SURVEY THEY HADN'T ATTEMPTED OPENING IT
",MARTHA REMEMBER THE CLOSED-DOOR ON THE FIRST SURVEY THEY HADN'T ATTEMPTED OPENING IT,0.071428571
251-136532-0011.flac,dev-clean,251,136532,11,M,"NOW IT WAS BURNED AWAY AT BOTH SIDES AND LAY STILL HOT ALONG THE EDGES ON THE FLOOR OF THE BIG OFFICE ROOM IN FRONT
",NOW IT WAS BURNED AWAY AT BOTH SIDES AND LAY STILL HOT ALONG THE EDGES ON THE FLOOR OF THE BIG OFFICE ROOM IN FRONT,0
251-136532-0012.flac,dev-clean,251,136532,12,M,"A FLOODLIGHT WAS ON IN THE ROOM INSIDE AND LATTIMER WAS GOING AROUND LOOKING AT THINGS WHILE A SPACE FORCE OFFICER STOOD BY THE DOOR
",A FLOOD LIGHT WAS ON IN THE ROOM INSIDE AND LATIMER WAS GOING AROUND LOOKING AT THINGS WHILE A SPACE FORCE OFFICER STOOD BY THE DOOR,0.12
251-136532-0013.flac,dev-clean,251,136532,13,M,"MASS SUICIDE THAT'S WHAT IT WAS NOTICE WHAT'S IN THE CORNERS
",MASS SUICIDE THAT'S WHAT IT WAS NOTICE WHAT'S IN THE CORNERS,0
251-136532-0014.flac,dev-clean,251,136532,14,M,"YES CHARCOAL
",YES CHARCOAL,0
251-136532-0015.flac,dev-clean,251,136532,15,M,"SO THEY JUST CAME IN HERE AND LIT THE CHARCOAL AND SAT DRINKING TOGETHER TILL THEY ALL FELL ASLEEP
",SO THEY JUST CAME IN HERE AND LET THE CHARCOAL AND SAT DRINKING TOGETHER TILL THEY ALL FELL ASLEEP,0.052631579
251-136532-0016.flac,dev-clean,251,136532,16,M,"THE TERRAN PUBLIC WANTED TO HEAR ABOUT MARTIANS AND IF LIVE MARTIANS COULDN'T BE FOUND A ROOM FULL OF DEAD ONES WAS THE NEXT BEST THING
",THE TERRAN PUBLIC WANTED TO HEAR ABOUT MARTIANS AND IF LIVE MARTIANS COULDN'T BE FOUND A ROOM FULL OF DEAD ONES WAS THE NEXT BEST THING,0
251-136532-0017.flac,dev-clean,251,136532,17,M,"TONY LATTIMER THE DISCOVERER WAS BEGINNING TO CASH IN ON HIS ATTENTIONS TO GLORIA AND HIS INGRATIATION WITH SID HE WAS ALWAYS EITHER MAKING VOICE AND IMAGE TALKS FOR TELECAST OR LISTENING TO THE NEWS FROM THE HOME PLANET
",TONY LATTIMER THE DISCOVERER WAS BEGINNING TO CASH IN ON HIS ATTENTIONS TO GLORIA AND HIS INGRATIATION WITH SID HE WAS ALWAYS EITHER MAKING VOICE AND IMAGE TALKS FOR TELECAST OR LISTENING TO THE NEWS FROM THE HOME PLANET,0
251-136532-0018.flac,dev-clean,251,136532,18,M,"WITHOUT QUESTION HE HAD BECOME OVERNIGHT THE MOST WIDELY KNOWN ARCHAEOLOGIST IN HISTORY
",WITHOUT QUESTION HE HAD BECOME OVERNIGHT THE MOST WIDELY KNOWN ARCHAEOLOGIST IN HISTORY,0
251-136532-0019.flac,dev-clean,251,136532,19,M,"NOT THAT I'M INTERESTED IN ALL THIS FOR MYSELF HE DISCLAIMED AFTER LISTENING TO THE TELECAST FROM TERRA TWO DAYS AFTER HIS DISCOVERY
",NOT THAT I'M INTERESTED IN ALL THIS FOR MYSELF HE DISCLAIMED AFTER LISTENING TO THE TELECAST FROM TERRE 2 DAYS AFTER HIS DISCOVERY,0.043478261
251-136532-0020.flac,dev-clean,251,136532,20,M,"BRING IT TO THE PUBLIC ATTENTION DRAMATIZE IT
",BRING IT TO THE PUBLIC ATTENTION DRAMATIZED,0.25
251-136532-0021.flac,dev-clean,251,136532,21,M,"SO I BELIEVE I SHALL GO BACK AT LEAST FOR A WHILE AND SEE WHAT I CAN DO
",SO I BELIEVE I SHALL GO BACK AT LEAST FOR A WHILE AND SEE WHAT I CAN DO,0
251-136532-0022.flac,dev-clean,251,136532,22,M,"LECTURES
",LECTURES,0
251-136532-0023.flac,dev-clean,251,136532,23,M,"THE ORGANIZATION OF A SOCIETY OF MARTIAN ARCHAEOLOGY WITH ANTHONY LATTIMER PH D THE LOGICAL CANDIDATE FOR THE CHAIR
",THE ORGANIZATION OF A SOCIETY OF MARTIAN ARCHAEOLOGY WITH ANTHONY LATIMER PHD THE LOGICAL CANDIDATE FOR THE CHAIR,0.157894737
251-137823-0000.flac,dev-clean,251,137823,0,M,"I'LL BE GLAD TO TRY SIR HE REPLIED
",I'LL BE GLAD TO TRY SIR YOU REPLIED,0.125
251-137823-0001.flac,dev-clean,251,137823,1,M,"INSIDE A SECRET ROCKET TELEMETERING DEVICE WAS MOUNTED ON ITS TEST STAND
",INSIDE A SECRET ROCKET TELLING METERING DEVICE WAS MOUNTED ON ITS TEST AND,0.25
251-137823-0002.flac,dev-clean,251,137823,2,M,"THIS ISN'T PART OF YOUR TESTING ROUTINE IS IT
",THIS ISN'T PART OF YOUR TESTING ROUTINE IS IT,0
251-137823-0003.flac,dev-clean,251,137823,3,M,"ANOTHER ENGINEER RUSHED TOWARD THE DOOR TO SEE WHAT WAS HAPPENING OUTSIDE
",ANOTHER ENGINEER RUSH TOWARD THE DOOR TO SEE WHAT WAS HAPPENING OUTSIDE,0.083333333
251-137823-0004.flac,dev-clean,251,137823,4,M,"ELECTRONIC EQUIPMENT CASCADED FROM THE WALL SHELVES AND A HEAVY DUTY CHAIN HOIST CAME LOOSE FROM ITS OVERHEAD TRACK PLUNGING TO THE FLOOR WITH A TERRIFYING CRASH
",ELECTRONIC EQUIPMENT CASCADED FROM THE WALL SHELVES AND A HEAVY-DUTY CHAIN HOIST CAME LOOSE FROM ITS OVERHEAD TRACK PLUNGING TO THE FLOOR WITH A TERRIFYING CRASH,0
251-137823-0005.flac,dev-clean,251,137823,5,M,"AN INSTANT LATER IT CRASHED OVER PINNING MARK FABER BENEATH IT
",AN INSTANT LATER IT CRASHED OVER PINNING MARC FABER BENEATH IT,0.090909091
251-137823-0006.flac,dev-clean,251,137823,6,M,"BUD THREW UP HIS ARMS TO PROTECT HIMSELF BUT TOO LATE
",BUT THREW UP HIS ARMS TO PROTECT HIMSELF BUT TOO LATE,0.090909091
251-137823-0007.flac,dev-clean,251,137823,7,M,"FOR MINUTES NO ONE STIRRED AMONG THE WRECKAGE
",4 MINUTES NO ONE STIRRED AMONG THE WRECKAGE,0.125
251-137823-0008.flac,dev-clean,251,137823,8,M,"THEN TOM WHO HAD BEEN STUNNED BY SOME FALLING DEBRIS RAISED HIMSELF TO A SITTING POSITION
",THEN TOM WHO HAVE BEEN STUNG BY SOME FALLING DEBRIS RAISED HIMSELF TO A SITTING POSITION,0.125
251-137823-0009.flac,dev-clean,251,137823,9,M,"TOM'S EYES FOCUSED IN HORROR ON THE WRECKAGE ENVELOPED BY STILL BILLOWING DUST
",TOM'S EYES FOCUSED IN HORROR ON THE WRECKAGE ENVELOPED BY STILL BILLOWING DUST,0
251-137823-0010.flac,dev-clean,251,137823,10,M,"THE SKY WAS VISIBLE THROUGH SEVERAL GAPING HOLES IN THE ROOF WHICH WAS SAGGING DANGEROUSLY ON ITS SUPPORTING TRUSSES
",THE SKY WAS VISIBLE THROUGH SEVERAL GAPING HOLES IN THE ROOF WHICH WAS SAGGING DANGEROUSLY ON ITS SUPPORTING TRUSSES,0
251-137823-0011.flac,dev-clean,251,137823,11,M,"THE YOUNG INVENTOR HAD JUST NOTICED HIS FRIEND LYING PINNED BENEATH A HEAVY BEAM NEARBY
",THE YOUNG INVENTOR HAD JUST NOTICED HIS FRIEND LYING PIN BENEATH THE HEAVY BE NEARBY,0.2
251-137823-0012.flac,dev-clean,251,137823,12,M,"HIS FRIEND'S EYELIDS FLICKERED
",HIS FRIENDS EYELIDS FLICKERED,0.25
251-137823-0013.flac,dev-clean,251,137823,13,M,"WE'D BETTER NOT TRY TO MOVE HIM TOM DECIDED WE'LL GET AN AMBULANCE
",WE BETTER NOT TRY TO MOVE HIM CALM DECIDED WE'LL GET AN AMBULANCE,0.153846154
251-137823-0014.flac,dev-clean,251,137823,14,M,"THEY PICKED THEIR WAY THROUGH THE WRECKAGE AND EMERGED ON A SCENE OF FRIGHTFUL DESTRUCTION
",THEY PICKED THEIR WAY THROUGH THE WRECKAGE AND EMERGED ON A SCENE OF FRIGHTFUL DESTRUCTION,0
251-137823-0015.flac,dev-clean,251,137823,15,M,"LET'S SEE ABOUT GETTING HELP FOR MISTER FABER
",LET'S SEE ABOUT GETTING HELP FOR MR. FABER,0.125
251-137823-0016.flac,dev-clean,251,137823,16,M,"AND THE ONLY TRUCK WE HAD AVAILABLE WAS IN THAT BURNING SHED THE SUPERINTENDENT ADDED BITTERLY
",AND THE ONLY TRUCK WE HAD AVAILABLE WAS IN THAT BURNING SHED THE SUPERINTENDENT ADDED BITTERLY,0
251-137823-0017.flac,dev-clean,251,137823,17,M,"ANYHOW WE WANT TO HELP GOT A JOB FOR US
",ANY HOW WE WANT TO HELP GOT A JOB FOR US,0.2
251-137823-0018.flac,dev-clean,251,137823,18,M,"WITHIN MINUTES TOM WAS IN CHARGE OF CLEARING AWAY RUBBLE AND EXTRICATING ANYONE WHO MIGHT BE TRAPPED INSIDE THE BUILDINGS
",WE DID MINUTES TOM WAS IN CHARGE OF CLEARING AWAY RUBBLE AND EXTRA CATING ANYONE WHO MIGHT BE TRAPPED INSIDE THE BUILDINGS,0.2
251-137823-0019.flac,dev-clean,251,137823,19,M,"THE TELEPHONE LINE WAS SOON REPAIRED AND A STEADY STREAM OF RESCUE VEHICLES BEGAN ARRIVING FROM HARKNESS FIRE TRUCKS THREE AMBULANCES AND PRIVATE CARS DRIVEN BY VOLUNTEERS
",THE TELEPHONE LINE WAS SOON REPAIRED AND A STEADY STREAM OF RESCUE VEHICLES BEGAN ARRIVING FROM HARKNESS FIRE TRUCKS THREE AMBULANCES AND PRIVATE CARS DRIVEN BY VOLUNTEERS,0
251-137823-0020.flac,dev-clean,251,137823,20,M,"THE TWO GIRLS WERE AS MUCH UPSET AS TOM'S MOTHER TOM LAUGHED
", TOM LAUGHED,0.833333333
251-137823-0021.flac,dev-clean,251,137823,21,M,"MISTER SWIFT CAME INTO THE LIVING ROOM JUST THEN AND TOLD TOM HOW WORRIED MISSUS SWIFT AND SANDY HAD BEEN
",MR. SWIFT CAME INTO THE LIVING ROOM JUST THEN AND TOLD TOM HOW WORRIED MRS SWIFT AND SANDY HAD BEEN,0.1
251-137823-0022.flac,dev-clean,251,137823,22,M,"HE SMILED GUILTILY AS HE ADDED BUT I MUST ADMIT I WAS MORE THAN A LITTLE CONCERNED MYSELF
",HE SMILES GUILTILY AS HE ADDED BUT I MUST ADMIT I WAS MORE THAN A LITTLE CONCERNED MYSELF,0.055555556
251-137823-0023.flac,dev-clean,251,137823,23,M,"HE'S A GREAT SCIENTIST
",HE'S A GREAT SCIENTIST,0
251-137823-0024.flac,dev-clean,251,137823,24,M,"TOM NODDED UNHAPPILY
",TOM NODDED UNHAPPILY,0
251-137823-0025.flac,dev-clean,251,137823,25,M,"MALE OR FEMALE HUMAN OR ANIMAL
",MALE OR FEMALE HUMAN OR ANIMAL,0
251-137823-0026.flac,dev-clean,251,137823,26,M,"MISTER SWIFT'S EYES TWINKLED
",MISTER SWIFT EYES TWINKLED,0.25
